138.5296,0,0.1441,1.3784,1
103.3562,0,0.2233,0.9789,2
151.9773,0,0.0926,1.2926,3
62.2996,0,0.0802,0.7495,4
5.1206,0,0.3641,0.1818,5
8.4044,0,0.2838,0.272,6
72.6267,0,0.1839,0.6946,7
223.7136,0,0.3085,1.4123,8
478.266,0,0.7954,2.2666,9
118.7815,0,0.2359,1.3248,10
150.2843,0,0.159,1.1064,11
94.7165,0,0.0786,0.9703,12
520.9462,0,0.4646,2.1406,13
183.493,0,0.3451,1.4723,14
149.7511,0,0.1817,1.216,15
180.4701,0,0.7534,1.4986,16
336.0017,0,1.0111,1.9124,17
60.7582,0,0.4084,0.854,18
131.8967,0,0.8706,1.3212,19
203.1336,0,0.2185,1.6017,20
348.2755,0,0.3596,2.1548,21
192.7515,0,0.3729,1.332,22
217.6826,0,0.4012,1.5879,23
141.0255,0,0.141,1.2716,24
132.0513,0,0.0933,1.2448,25
152.1963,0,0.1133,0.8014,26
67.937,0,0.0568,0.8681,27
43.6407,0,0.0345,0.5639,28
39.9952,0,0.0989,0.6889,29
170.6194,0,0.2069,1.5092,30
37.8121,0,0.0707,0.4006,31
27.9959,0,0.0769,0.4492,32
10.4988,0,0.0763,0.3117,33
23.7512,0,0.1597,0.4186,34
33.076,0,0.4351,0.3736,35
19.9922,0,0.074,0.3629,36
145.3333,0,0.1458,1.2363,37
226.5623,0,0.301,1.081,38
27.8712,0,0.2235,0.5937,39
27.8057,0,0.52,0.3591,40
199.4744,0,0.152,1.253,41
56.1528,0,0.1919,0.5012,42
18.3135,0,0.2966,0.3606,43
50.6514,0,0.0376,0.7653,44
22.3997,0,0.0261,0.4084,45
120.7599,0,0.1689,1.1557,46
93.1392,0,0.465,0.9453,47
71.518,0,0.075,0.6327,48
490.9403,0,1.0729,2.225,49
425.3333,0,0.9167,2.0107,50
224.7232,0,0.4073,1.6291,51
288.2966,0,0.4459,1.6937,52
70.6831,0,0.0411,0.6512,53
136.1179,0,0.1458,0.9141,54
146.8467,0,0.1354,1.3238,55
95.5651,0,0.0699,0.9456,56
106.4832,0,0.3252,1.0586,57
122.1438,0,0.1586,1.0517,58
150.7974,0,0.6522,1.1271,59
223.9018,0,0.1734,1.632,60
103.2821,0,0.2185,1.158,61
206.2879,0,0.203,1.5511,62
197.174,0,0.1999,1.3614,63
614.8267,0,2.478,2.0835,64
65.1661,0,0.1423,0.619,65
203.1146,0,0.3385,1.5085,66
142.5613,0,0.1943,1.3093,67
194.0755,0,0.1821,1.084,68
330.1605,0,0.3061,1.6413,69
45.8277,0,0.0862,0.6743,70
65.262,0,0.32,0.8228,71
279.3279,0,0.6177,1.5897,72
513.1679,0,0.8885,2.14,73
368.135,0,1.8355,1.8429,74
184.1782,0,0.2355,1.1264,75
